species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME034,plant_2,4,1583265007,604,20200303 13:50:06,13:50:06,1583265007,0.00058214,5.091511712,399.977,177.8925359,17.67928718,39.75044942,0.038093047,3.438227227,0.037860126,0.023683387,16.4935586,25.45876515,24.9556,3.171270433,51.28447088,1.680467375,3.276756777,1.490803058,-25.67239418,101.9118661,6.284314707,99.01734523,-0.041173868,0.046221273,3.454564582,0,0,1,0,52763.67397,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2094-20200303-13_55_58,187.3966923,538.98,0.652312345,0.5,84.27955137,5.091511712,27.48829589,0.729860106,0.070627571,0.022254572,DARK-2095-20200303-13_56_00,145.6,393.38,0.893749829,0.029589333,0.75627892,0.025152566,2094,300,300,300,7120.46,512.126,-0.00585059,-3.99496,99.9935,84.27955137,0.842850299,0.195700598,1583265007,399.977,401.473,16.9092,16.7484,500.048,99.1817,0.200138,25.5054,24.9556,999.9,0,0,10011.2,0,6.08292,-1.49576,406.857,408.311,0.160845,398.56,401.473,16.7062,16.7484,1.67708,1.66113,14.6859,14.5379,99.9935,0.900001,0.0999989,0,186.956,4.99951,231.976,850.797,36.937,41.125,39.375,41.375,40.437,85.49,9.5,0,150,187.3966923,-4.598085484,-4.344717944,232.2085,15,1583264944,13:49:04,50,1.417,0.203,401,17,0.75,0.82,399.9679048,0.115792208,0.008170241,1,1.491865743,-0.003100559,0.000760841,1,2,2,2/2,2.964,2.79187,0.0930379,0.0961466,0.087982,0.0905725,21037.4,27238.2,23503.6,27806.8,31272.8,33530.8,37548.2,40217.8,1.99765,2.01727,0.0383705,0,24.3257,999.9,44.415,30.957,20.1524,61.5974,32.3958,1,-0.0182774,0.380305,20.201,5.26461,12.0159,4.99935,3.288,826.3,9999,9999,9999,1.87907,1.884,1.88197,1.87903,1.87879,1.88095,1.87988,1.87588,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.417,0.203,2,512.866,500.709,24.2179,26.952,29.9999,26.9818,26.956,20.6002,24.6669,58.74,24.2473,401.492,16.765,100.125,100.312
ME034,plant_2,5,1583265157,754.5,20200303 13:52:37,13:52:37,1583265157,0.000343128,4.805315533,400.027,46.91626402,4.661974854,39.74987894,0.02218878,3.448224226,0.022109762,0.013825677,16.49251944,25.58659344,25.015,3.182522244,50.98729574,1.678116678,3.291244719,1.504405565,-15.13195366,104.9781052,6.458966227,112.7976372,-0.041325392,0.046391373,3.464621704,0,0,1,0,52936.28399,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2096-20200303-13_58_28,184.5391538,564.856,0.673298763,0.5,84.27424142,4.805315533,28.37087126,0.734799666,0.067236011,-0.024574813,DARK-2097-20200303-13_58_31,149.8,415.056,0.91630249,-0.034601455,0.774952064,-0.029108403,2096,300,300,300,7121.18,532.41,-0.00585132,-5.86011,99.9872,84.27424142,0.842850299,0.195700598,1583265157,400.027,401.416,16.8879,16.7931,499.951,99.1683,0.19969,25.5797,25.015,999.9,0,0,10049.4,0,6.08292,-1.38904,406.899,408.272,0.0948315,398.579,401.416,16.6949,16.7931,1.67475,1.66534,14.6643,14.5771,99.9872,0.900001,0.0999989,0,184.852,4.99951,227.548,850.742,36.625,40.812,39.062,41.062,40.125,85.49,9.5,0,150,184.5391538,1.222905988,1.962188029,227.3551538,15,1583265065,13:51:04,51,1.448,0.193,401,17,0.63,0.38,400.0121429,0.216311688,0.015084794,1,1.510163906,-0.011836742,0.001727154,1,2,2,2/2,2.96382,2.79176,0.0930438,0.0961391,0.0879402,0.0907504,21041.7,27241.9,23508.2,27810.2,31280.2,33529,37555.2,40223.5,1.99835,2.01795,0.0406206,0,24.3482,999.9,44.293,30.988,20.1358,61.7674,32.5441,1,-0.023811,0.568478,20.2003,5.26461,12.0159,4.9996,3.288,826.3,9999,9999,9999,1.8791,1.884,1.88197,1.87911,1.87879,1.88095,1.87988,1.87592,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.448,0.193,2,512.74,500.574,24.2684,26.8861,29.9998,26.9174,26.8922,20.6014,24.3368,58.74,24.2534,401.464,16.7968,100.144,100.325
ME034,plant_2,6,1583265308,905,20200303 13:55:07,13:55:07,1583265308,0.001081348,9.348205106,399.913,181.3040652,18.01323659,39.73285142,0.071418672,3.433905457,0.07060363,0.044199722,33.03173925,25.33264626,24.8884,3.158583038,51.38333343,1.673911778,3.257694015,1.48467126,-47.6874553,96.04477527,5.925046657,87.31410588,-0.041108422,0.046147805,3.450216844,0,0,1,0,52699.96656,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2098-20200303-14_00_59,188.5321923,457.57,0.587970819,0.5,168.6500297,9.348205106,49.58064806,0.692287519,0.060534549,0.204132197,DARK-2099-20200303-14_01_01,140.8,316.77,0.849315932,0.227719441,0.701577073,0.19586618,2098,300,300,300,7130.46,444.094,-0.00578451,1.20477,200.076,168.6500297,0.842929835,0.19585967,1583265308,399.913,402.661,16.848,16.5493,500.066,99.1536,0.200138,25.4072,24.8884,999.9,0,0,9998.12,0,6.08292,-2.7475,406.766,409.437,0.298693,398.474,402.661,16.644,16.5493,1.67054,1.64092,14.6254,14.3486,200.076,0.899847,0.100153,0,188.041,4.99951,458.438,1741,36.5,40.5,38.812,40.812,40,175.54,19.54,0,150.0999999,188.5321923,-2.674290602,-3.016034213,458.3585,15,1583265231,13:53:50,52,1.439,0.204,402,17,0.44,0.18,399.8962857,0.375428571,0.020649323,1,1.481527891,0.027345602,0.002994699,1,2,2,2/2,2.96416,2.79176,0.0930249,0.0963645,0.0877422,0.0897877,21046.4,27238.1,23512.8,27813.1,31292.8,33567.6,37562.2,40227.6,1.99952,2.01778,0.0407137,0,24.22,999.9,44.201,31.008,20.1195,62.0674,32.3918,1,-0.0288872,0.0381645,20.2008,5.26506,12.0159,5.00065,3.288,826.4,9999,9999,9999,1.87907,1.884,1.88192,1.87911,1.87881,1.88095,1.87988,1.8759,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.439,0.204,2,512.994,499.878,24.2752,26.8315,29.9997,26.8581,26.8326,20.6527,25.6845,58.74,24.2897,402.771,16.4851,100.163,100.336
ME034,plant_2,7,1583265458,1055.5,20200303 13:57:38,13:57:38,1583265458,0.00059872,10.1057493,400,-26.30721089,-2.613922409,39.7445768,0.038553174,3.432595233,0.038314222,0.023967734,32.98785118,25.63700267,25.063,3.191640086,50.88151612,1.677002546,3.295897359,1.51463754,-26.40353094,100.0238891,6.184401598,112.7926109,-0.041088589,0.04612554,3.44889875,0,0,1,0,52641.11859,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2100-20200303-14_03_29,194.2510385,519.009,0.625727033,0.5,168.4348873,10.1057493,52.69713112,0.709060922,0.065109419,0.061590009,DARK-2101-20200303-14_03_32,151,368.009,0.882472878,0.079919464,0.729932976,0.067030979,2100,300,300,300,7130.94,490.106,-0.00578515,-3.18842,199.822,168.4348873,0.842924639,0.195849279,1583265458,400,402.907,16.8778,16.7124,500.002,99.1615,0.199942,25.6035,25.063,999.9,0,0,9992.5,0,6.08292,-2.90765,406.867,409.755,0.165371,398.554,402.907,16.6998,16.7124,1.67363,1.65723,14.654,14.5015,199.822,0.899987,0.100013,0,194.601,4.99951,471.632,1738.81,36.437,40.375,38.687,40.687,39.875,175.34,19.48,0,150.0999999,194.2510385,1.146222219,1.664957274,471.9773077,15,1583265370,13:56:09,53,1.446,0.178,403,16,0.39,0.19,400.02,-0.474545455,0.025588316,1,1.515602716,-0.004494368,0.000956155,1,2,2,2/2,2.96404,2.79151,0.0930572,0.0964292,0.0879752,0.0904488,21047.6,27238.9,23514.9,27815.7,31287.6,33546.1,37565.6,40230.8,1.99972,2.01868,0.0450388,0,24.3237,999.9,44.128,31.018,20.0949,61.7875,32.5841,1,-0.0303455,0.920874,20.1974,5.26476,12.0159,5.00035,3.288,826.4,9999,9999,9999,1.87901,1.884,1.8819,1.8791,1.87877,1.88095,1.87989,1.87585,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.446,0.178,2,512.726,500.103,24.0613,26.7885,30.0001,26.8154,26.79,20.6684,24.5634,58.74,24.0363,402.888,16.7305,100.172,100.344
ME034,plant_2,8,1583265609,1206,20200303 14:00:08,14:00:08,1583265609,0.002143989,15.91522358,399.809,211.3291248,21.00126691,39.73184258,0.143453988,3.436740746,0.140208529,0.087915807,66.04934115,25.13251898,24.7976,3.141510424,51.30760751,1.658593177,3.232645718,1.482917247,-94.54991926,88.8980959,5.473560359,65.87107816,-0.041151354,0.046195999,3.453069168,0,0,1,0,52776.21559,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2102-20200303-14_06_00,200.3056923,388.155,0.483954368,0.5,337.1105444,15.91522358,81.57306023,0.634166763,0.049764601,0.419471008,DARK-2103-20200303-14_06_02,142,246.155,0.763134235,0.398116905,0.598130445,0.341426743,2102,300,300,300,7148.95,382.618,-0.00564993,4.19897,399.911,337.1105444,0.842963921,0.195927841,1583265609,399.809,404.522,16.6899,16.0975,500.005,99.177,0.200059,25.2774,24.7976,999.9,0,0,10006.2,0,6.03886,-4.71277,406.595,411.14,0.592409,398.379,404.522,16.4839,16.0975,1.65526,1.5965,14.4831,13.9251,399.911,0.899956,0.100044,0,200.331,4.99951,964.552,3518.66,36.625,40.312,38.687,40.625,39.937,355.4,39.51,0,150.0999999,200.3056923,0.684170943,5.173401685,963.8584615,15,1583265526,13:58:45,54,1.43,0.206,403,17,0.77,0.22,399.8319048,0.003116883,0.00768985,1,1.478984762,0.017363372,0.001918847,1,2,2,2/2,2.96406,2.79175,0.0930465,0.096742,0.0871556,0.088027,21050.2,27231.2,23517.4,27817.3,31319.6,33636.9,37570,40233.3,2.0004,2.01815,0.0423826,0,24.1016,999.9,44.128,31.028,20.1056,62.0274,32.6723,1,-0.0341362,-0.3136,20.1982,5.26446,12.0159,4.9993,3.288,826.4,9999,9999,9999,1.87904,1.884,1.88199,1.87909,1.87878,1.88095,1.87988,1.87588,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.43,0.206,2,512.882,499.379,24.3018,26.7685,29.9999,26.7826,26.7532,20.7297,27.9538,58.75,24.4121,404.66,16.0616,100.183,100.35
ME034,plant_2,9,1583265759,1356.5,20200303 14:02:39,14:02:39,1583265759,0.001129206,17.91827009,399.974,3.143242805,0.312401163,39.75268551,0.07391142,3.435021349,0.073039144,0.045726978,66.09053103,25.63604791,25.0718,3.193314164,51.56701136,1.694528611,3.286071011,1.498785552,-49.79797669,89.1499225,5.507029146,110.949506,-0.041125317,0.046166771,3.45133944,0,0,1,0,52695.70735,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2104-20200303-14_08_30,206.7794615,430.8,0.520010535,0.5,337.3219874,17.91827009,87.70549356,0.643454039,0.055671492,0.278957217,DARK-2105-20200303-14_08_33,153.6,277.2,0.808154901,0.30242174,0.628026115,0.252001832,2104,300,300,300,7149.04,417.882,-0.00565007,2.44873,400.162,337.3219874,0.842963568,0.195927136,1583265759,399.974,405.136,17.0496,16.7377,499.995,99.1881,0.200074,25.5532,25.0718,999.9,0,0,9998.75,0,6.08292,-5.1618,406.912,412.033,0.311916,398.549,405.136,16.8906,16.7377,1.69112,1.66018,14.8152,14.5291,400.162,0.899954,0.100046,0,206.764,4.99951,995.538,3520.89,36.687,40.25,38.75,40.562,40.062,355.63,39.53,0,150.0999999,206.7794615,1.713777796,3.918153832,994.5223077,15,1583265681,14:01:20,55,1.425,0.159,405,16,0.31,0.15,399.9661429,-0.507428571,0.029557508,0,1.508201605,-0.03501752,0.00376509,1,1,2,1/2,2.96407,2.79169,0.093098,0.0968775,0.0887519,0.090587,21050.5,27228,23518.9,27818.1,31266.1,33544.1,37572.1,40234.5,2.0004,2.01965,0.0497252,0,24.2555,999.9,43.914,31.058,20.0386,62.0474,32.4639,1,-0.0337043,1.37296,20.1919,5.26506,12.0159,5.00085,3.288,826.5,9999,9999,9999,1.87911,1.88402,1.88202,1.87912,1.87881,1.88096,1.87992,1.87592,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.425,0.159,2,512.601,500.176,23.4723,26.7319,30.0001,26.7532,26.7262,20.7578,24.1541,58.75,23.3917,405.089,16.7437,100.189,100.353
ME034,plant_2,10,1583265910,1507.4,20200303 14:05:10,14:05:10,1583265910,0.002253879,20.46613683,399.949,171.3655347,17.03038824,39.7471216,0.150837771,3.441430207,0.147258872,0.092351272,98.0088939,25.16725694,24.8382,3.149134219,51.81975123,1.664901222,3.212869962,1.484232998,-99.39608129,62.35810691,3.833022947,64.80394246,-0.041222394,0.046275749,3.457786817,0,0,1,0,52881.92532,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2106-20200303-14_11_01,213.4681154,358.492,0.404538692,0.5,505.237801,20.46613683,102.1941195,0.612822601,0.042211974,0.536923472,DARK-2107-20200303-14_11_03,138.8,219.692,0.660123649,0.46699309,0.509933271,0.403628904,2106,300,300,300,7147.5,351.72,-0.00550126,4.40903,600.05,505.237801,0.841992836,0.193985671,1583265910,399.949,405.953,16.7528,16.1301,500.024,99.1807,0.199775,25.1743,24.8382,999.9,0,0,10023.1,0,6.08292,-6.004,406.763,412.608,0.622692,398.517,405.953,16.5588,16.1301,1.66155,1.59979,14.5418,13.9568,600.05,0.933009,0.0669914,0,213.259,4.99951,1539.06,5350.78,37.062,40.312,38.875,40.625,40.25,555.19,39.86,0,150.7,213.4681154,-0.559282046,-4.156581209,1539.688462,15,1583265828,14:03:48,56,1.432,0.194,406,17,0.19,0.19,399.9374286,0.086075446,0.009037338,1,1.482336711,0.009711104,0.001306295,1,2,2,2/2,2.96417,2.79161,0.093092,0.0970241,0.087466,0.0881762,21054.5,27227.6,23523.1,27822.2,31316.3,33637.5,37578.9,40240.5,2.00157,2.01922,0.0509918,0,24.0007,999.9,43.768,31.058,19.9756,61.1975,32.6162,1,-0.0397027,0.154673,20.1971,5.26506,12.0159,5.00095,3.288,826.5,9999,9999,9999,1.87908,1.88402,1.88202,1.87912,1.87881,1.88098,1.87992,1.87592,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.432,0.194,2,513.032,499.454,23.7169,26.6983,29.9998,26.7127,26.6821,20.7876,27.0458,58.3794,23.8338,405.992,16.1914,100.207,100.368
ME034,plant_2,11,1583266061,1657.9,20200303 14:07:40,14:07:40,1583266061,0.001414329,20.94909048,399.939,32.0425607,3.184160802,39.74308106,0.093635395,3.432736122,0.092239275,0.057773249,97.97026513,25.49075755,25.0167,3.182844778,52.38113369,1.696543101,3.238843801,1.486301677,-62.37191172,54.20573468,3.345630938,93.14971903,-0.041090721,0.046127934,3.449040485,0,0,1,0,52695.84946,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2108-20200303-14_13_32,207.6074615,346.788,0.401341853,0.5,505.034517,20.94909048,101.3457444,0.617633828,0.043185244,0.588794218,DARK-2109-20200303-14_13_34,132.6,214.188,0.649805491,0.488047522,0.510391341,0.428171739,2108,300,300,300,7147.03,342.912,-0.00550085,3.71527,599.808,505.034517,0.841993633,0.193987266,1583266061,399.939,405.984,17.0725,16.6819,500.053,99.1728,0.200057,25.3096,25.0167,999.9,0,0,9991.88,0,6.08292,-6.04562,406.885,412.872,0.390547,398.503,405.984,16.9105,16.6819,1.69312,1.65439,14.8335,14.475,599.808,0.932983,0.0670173,0,207.578,4.99951,1498.84,5348.56,37.187,40.375,39.062,40.687,40.375,554.95,39.86,0,149.8,207.6074615,-0.044512803,-2.024957278,1499.423462,15,1583265976,14:06:16,57,1.436,0.162,406,16,0.35,0.17,399.9667619,-0.01761039,0.012798455,1,1.492689045,-0.032314742,0.003601128,1,2,2,2/2,2.9643,2.79162,0.0930976,0.0970394,0.0888351,0.0903733,21057.6,27230.9,23526.5,27825.8,31273.1,33560.7,37584,40245.1,2.002,2.0211,0.0575185,0,24.0723,999.9,43.609,31.088,19.938,62.0075,32.5921,1,-0.0427109,1.27793,20.1917,5.26491,12.0159,5.0001,3.288,826.6,9999,9999,9999,1.87909,1.884,1.882,1.87912,1.87881,1.88095,1.87988,1.87589,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.436,0.162,2,512.807,500.281,23.0563,26.6338,29.9999,26.6582,26.6309,20.7973,23.9606,58.3794,23.0596,406.137,16.6607,100.221,100.38
ME034,plant_2,12,1583266211,1808.4,20200303 14:10:11,14:10:11,1583266211,0.002116959,22.01045048,399.938,137.720665,13.6844942,39.73949182,0.14046272,3.421275501,0.137335881,0.086110062,129.8777821,25.2682584,24.9031,3.161354609,52.16930453,1.666922725,3.195217457,1.494431884,-93.35787389,32.96082272,2.037684891,71.5184158,-0.040917371,0.045933333,3.437511081,0,0,1,0,52522.3729,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2110-20200303-14_16_02,208.0908462,307.765,0.323864487,0.5,673.0096252,22.01045048,108.9819585,0.586697643,0.033983762,0.790245055,DARK-2111-20200303-14_16_05,127.2,180.565,0.552012593,0.573912811,0.426558076,0.510001457,2110,300,300,300,7144.81,298.516,-0.00535202,3.13605,799.783,673.0096252,0.841490286,0.192980571,1583266211,399.938,406.361,16.7759,16.191,499.988,99.1639,0.200231,25.0818,24.9031,999.9,0,0,9950.62,0,6.08292,-6.42294,406.762,413.049,0.58486,398.472,406.361,16.5869,16.191,1.66356,1.60556,14.5605,14.0123,799.783,0.950011,0.0499891,0,207.456,4.99951,2002.67,7180.43,37.625,40.562,39.312,40.75,40.625,755.05,39.73,0,149.9000001,208.0908462,-3.724786322,-33.54222217,2007.496538,15,1583266140,14:08:59,58,1.466,0.189,406,17,0.56,0.15,399.9669524,-0.23174026,0.015788713,1,1.490618557,0.036053387,0.004038913,1,2,2,2/2,2.96419,2.79143,0.0930936,0.0971079,0.0875833,0.088427,21060.7,27232.2,23529.7,27829,31320.7,33635.9,37589,40249.9,2.003,2.02078,0.0648014,0,23.8387,999.9,43.511,31.098,19.9066,62.2675,32.6522,1,-0.0481758,0.558056,20.1942,5.26461,12.0159,5.00045,3.288,826.6,9999,9999,9999,1.87909,1.884,1.88201,1.87912,1.87881,1.88095,1.87988,1.8759,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.466,0.189,2,513.005,499.548,23.2328,26.5832,29.9999,26.6064,26.5786,20.8057,26.4148,58.3794,23.3006,406.376,16.1729,100.234,100.392
ME034,plant_2,13,1583266362,1958.9,20200303 14:12:41,14:12:41,1583266362,0.001758535,22.67557252,399.878,78.14525374,7.765279564,39.73580368,0.116711418,3.435191118,0.114552443,0.071785925,129.9137695,25.41521406,24.9772,3.175357972,52.59390654,1.687219997,3.208014213,1.488137975,-77.55141419,31.79850064,1.959256994,86.12011296,-0.041127888,0.046169657,3.451510228,0,0,1,0,52769.93426,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2112-20200303-14_18_33,200.9815,295.835,0.320629743,0.5,673.1911177,22.67557252,107.9225475,0.518650599,0.034962613,0.862439432,DARK-2113-20200303-14_18_35,142.4,153.435,0.618199889,0.624462861,0.427767525,0.535018204,2112,300,300,300,7144.09,286.586,-0.00535136,3.62814,799.998,673.1911177,0.841491001,0.192982002,1583266362,399.878,406.448,16.9792,16.4934,499.957,99.17,0.199817,25.1489,24.9772,999.9,0,0,10001.2,0,6.08292,-6.57001,406.785,413.264,0.485786,398.445,406.448,16.8042,16.4934,1.68383,1.63565,14.7481,14.2989,799.998,0.949988,0.050012,0,201.321,4.99951,1943.77,7182.32,37.812,40.75,39.5,40.875,40.875,755.24,39.76,0,150.0999999,200.9815,1.474222224,12.63452991,1942.293077,15,1583266318,14:11:58,59,1.433,0.175,406,16,0.32,0.18,399.9001429,-0.664675325,0.038447597,0,1.493858597,-0.020424541,0.002310224,1,1,2,1/2,2.96415,2.79146,0.0931069,0.0971428,0.0884426,0.0896456,21063.4,27232.9,23532.9,27830.7,31294.6,33593.5,37593.5,40252.6,2.0033,2.02183,0.0686571,0,23.8496,999.9,43.273,31.119,19.8184,61.7875,32.4639,1,-0.0525254,0.0950545,20.1943,5.26102,12.0159,4.99905,3.28778,826.6,9999,9999,9999,1.87906,1.884,1.882,1.87909,1.8788,1.88095,1.87988,1.87586,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.433,0.175,2,512.792,499.886,23.1149,26.5339,29.9989,26.5624,26.5371,20.8118,24.3542,57.9955,23.1733,406.416,16.4137,100.247,100.399
ME034,plant_2,14,1583266512,2109.4,20200303 14:15:12,14:15:12,1583266512,0.002148731,23.4562556,399.912,125.2205071,12.44302543,39.73881994,0.142670093,3.437721738,0.139460473,0.087445154,193.7385818,25.1542054,24.894,3.159638624,53.4916002,1.665790613,3.114116248,1.493848011,-94.75902162,-45.0362724,-2.764755677,51.17853205,-0.041166211,0.046212678,3.454056055,0,0,1,0,52905.42133,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2114-20200303-14_21_03,200.6241538,252.157,0.204368097,0.5,1009.2078,23.4562556,103.1249387,0.489207121,0.024095339,1.185046496,DARK-2115-20200303-14_21_06,128.8,123.357,0.417753724,0.707805845,0.289408316,0.626609277,2114,300,300,300,7139.52,245.916,-0.00505346,2.78481,1200.03,1009.2078,0.840985476,0.191970952,1583266512,399.912,406.745,16.7637,16.17,499.976,99.1692,0.199711,24.651,24.894,999.9,0,0,10010.6,0,6.08292,-6.8324,406.731,413.43,0.593758,398.485,406.745,16.5617,16.17,1.66245,1.60356,14.5502,13.9931,1200.03,0.967013,0.0329875,0,200.14,4.99951,2912.2,10847,38.625,40.937,39.875,41.062,41.375,1155.61,39.42,0,150.0999999,200.6241538,-1.943794864,-23.38598291,2914.698462,15,1583266450,14:14:10,60,1.427,0.202,407,17,0.42,0.22,399.9187619,-0.274909091,0.019983099,1,1.495654164,0.001612728,0.00139714,1,2,2,2/2,2.96421,2.79144,0.0931176,0.0972009,0.0875054,0.0883637,21064.5,27232.3,23534.3,27831.8,31329.3,33641.4,37596.1,40253.6,2.00375,2.02145,0.0850558,0,23.4967,999.9,43.511,31.139,19.9496,61.7475,32.4679,1,-0.0518699,1.25079,20.1871,5.26401,12.0159,5.0001,3.288,826.7,9999,9999,9999,1.87911,1.88401,1.88202,1.87912,1.87881,1.88095,1.87988,1.87592,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.427,0.202,2,512.847,499.308,22.0073,26.5272,29.9999,26.5356,26.5046,20.8232,27.1312,58.8429,22.0877,406.732,16.1524,100.254,100.402
ME034,plant_2,15,1583266663,2259.9,20200303 14:17:42,14:17:42,1583266663,0.001823865,23.00185684,399.992,82.77515787,8.224894046,39.74491749,0.120202201,3.439102175,0.11791606,0.073899317,193.7562281,25.40095415,24.9998,3.179639676,53.39956981,1.68030961,3.14667256,1.499330066,-80.43244913,-32.39093072,-1.990469617,78.94237864,-0.041187121,0.046236152,3.455444789,0,0,1,0,52900.13325,MPF-2089-20200303-13_45_54,74.09423077,550.9747692,476.8805385,0.865521554,-0.860948317,MPF-2116-20200303-14_23_34,194.8605,246.193,0.208505116,0.5,1009.2927,23.00185684,105.2213457,0.455711576,0.023643097,1.237979021,DARK-2117-20200303-14_23_36,134,112.193,0.457537458,0.730935759,0.298273487,0.639115553,2116,300,300,300,7138.3,237.7,-0.00505254,3.05904,1200.13,1009.2927,0.840986144,0.191972287,1583266663,399.992,406.66,16.9106,16.4068,500.039,99.1641,0.200181,24.8251,24.9998,999.9,0,0,10016.2,0,6.08292,-6.72141,406.829,413.444,0.529819,398.512,406.66,16.7346,16.4068,1.6795,1.62696,14.7082,14.2166,1200.13,0.966994,0.0330065,0,194.976,4.99951,2836.23,10847.8,39.062,41.187,40.25,41.312,41.75,1155.68,39.45,0,150.0999999,194.8605,-0.808786343,-18.22632479,2838.14,15,1583266687,14:18:06,61,1.48,0.176,407,16,0.21,0.2,399.990381,-0.023376623,0.013495947,1,1.503104759,-0.016256047,0.002048295,1,2,2,2/2,2.9644,2.79196,0.0931256,0.0971889,0.0881791,0.0893086,21066.6,27233.8,23536.6,27832.9,31308.8,33608.6,37599.5,40256,2.00417,2.02215,0.091061,0,23.5039,999.9,43.322,31.139,19.8637,61.8675,32.6562,1,-0.0529802,1.65594,20.1829,5.26461,12.0159,4.9995,3.288,826.7,9999,9999,9999,1.87912,1.884,1.882,1.87911,1.87881,1.88095,1.87988,1.87589,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.48,0.176,2,512.887,499.566,21.9714,26.4891,30,26.5089,26.4803,20.8303,25.1388,58.4715,21.9672,406.776,16.4389,100.263,100.407
